Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
0,29,93,5,Sat,Home Worker,OH,35.68,1,2
18,86,59,5,Sat,Home Worker,HH,40.65,0,1
28,114,117,5,Sat,Resident Worker,HH,31.46,0,1
56,121,12,5,Sat,Outbound Commuter,OH,40.55,0,1
62,108,132,5,Sat,Resident Worker,OO,48.81,0,1
94,8,182,5,Sat,Home Worker,OH,52.53,1,2
123,8,78,5,Sat,Resident Worker,OH,47.17,2,3
129,63,90,5,Sat,Home Worker,OH,38.41,0,1
130,136,189,5,Sat,Home Worker,OO,17.79,0,1
138,213,213,5,Sat,Resident Worker,HH,43.87,0,1
153,203,203,5,Sat,Resident Worker,WO,13.6,0,1
220,17,72,5,Sat,Home Worker,OH,49.55,0,1
239,184,193,5,Sat,Resident Worker,OH,11.45,0,1
245,207,197,5,Sat,Home Worker,OH,32.03,2,3
263,185,95,5,Sat,Home Worker,OH,75.7,1,2
291,159,178,5,Sat,Resident Worker,OH,41.83,2,3
301,59,95,5,Sat,Resident Worker,WH,76.51,3,4
362,22,55,5,Sat,Resident Worker,OH,50.38,1,2
389,21,25,5,Sat,Resident Worker,HH,70.13,0,1
391,139,201,5,Sat,Resident Worker,OH,77.12,0,1
400,17,53,5,Sat,Inbound Commuter,WO,65.17,0,1
443,193,193,5,Sat,Home Worker,HH,17.4,0,1
450,201,201,5,Sat,Home Worker,HH,67.94,0,1
463,144,118,5,Sat,Resident Worker,HH,58.43,0,1
513,192,182,5,Sat,Resident Worker,HH,55.05,0,1
524,215,116,5,Sat,Resident Worker,OH,44.36,2,3
528,136,198,5,Sat,Home Worker,OH,18.72,0,1
532,82,12,5,Sat,Home Worker,OH,31.03,1,2
566,66,219,5,Sat,Home Worker,OH,23.95,0,1
573,3,148,5,Sat,Resident Worker,OH,44.68,0,1
591,193,136,5,Sat,Home Worker,OH,33.65,2,3
600,63,90,5,Sat,Resident Worker,OH,38.26,1,2
602,137,193,5,Sat,Home Worker,OH,20.64,1,2
608,13,17,5,Sat,Resident Worker,WW,29.43,0,1
609,17,13,5,Sat,Resident Worker,WW,29.43,0,1
610,13,13,5,Sat,Resident Worker,WH,29.43,2,3
619,82,40,5,Sat,Home Worker,OH,43.22,3,4
630,148,165,5,Sat,Home Worker,HH,75.37,0,1
633,3,42,5,Sat,Home Worker,OH,56.63,0,1
649,214,217,5,Sat,Home Worker,OH,30.31,1,2
672,136,136,5,Sat,Resident Worker,HH,41.88,0,1
676,111,111,5,Sat,Home Worker,HH,51.36,0,1
692,8,215,5,Sat,Home Worker,OH,22.72,1,2
706,45,13,5,Sat,Resident Worker,OH,39.69,2,3
715,213,82,5,Sat,Resident Worker,WH,43.92,1,2
716,186,203,5,Sat,Home Worker,OH,34.88,1,2
725,137,60,5,Sat,Home Worker,OH,51.97,0,1
730,214,220,5,Sat,Resident Worker,OH,35.47,4,5
747,8,93,5,Sat,Resident Worker,OH,37.88,1,2
760,52,71,5,Sat,Resident Worker,OH,27.36,1,2
761,171,213,5,Sat,Resident Worker,OH,31.39,2,3
770,8,218,5,Sat,Resident Worker,OH,32.49,0,1
