Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
1,136,136,21,Mon,Resident Worker,HH,37.68,0,1
36,208,214,21,Mon,Resident Worker,OH,45.85,1,2
71,64,63,21,Mon,Resident Worker,HH,20.11,0,1
77,59,197,21,Mon,Home Worker,OH,36.36,0,1
85,188,218,21,Mon,Resident Worker,OH,55.13,0,1
88,217,219,21,Mon,Long Term Visitor,OO,34.78,0,1
94,70,128,21,Mon,Home Worker,OH,32.26,1,2
95,102,127,21,Mon,Home Worker,HH,24.53,0,1
133,159,178,21,Mon,Resident Worker,OH,41.83,2,3
159,118,149,21,Mon,Resident Worker,WH,36.29,1,2
173,77,27,21,Mon,Resident Worker,OH,26.73,0,1
180,64,89,21,Mon,Home Worker,OH,37.96,0,1
182,218,215,21,Mon,Home Worker,OH,26.85,1,2
196,170,170,21,Mon,Resident Worker,HH,43.11,0,1
239,1,19,21,Mon,Resident Worker,OH,50.51,0,1
244,68,82,21,Mon,Resident Worker,OO,50.53,0,1
256,125,172,21,Mon,Long Term Visitor,OO,30.75,0,1
272,124,185,21,Mon,Home Worker,OH,49.27,4,5
273,227,227,21,Mon,Home Worker,HH,20.57,0,1
289,54,54,21,Mon,Resident Worker,HH,42.96,0,1
293,41,112,21,Mon,Home Worker,OH,33.86,3,4
315,105,18,21,Mon,Resident Worker,OH,34.16,1,2
338,62,2,21,Mon,Home Worker,OH,36.03,4,5
339,214,214,21,Mon,Resident Worker,HH,42.08,0,1
344,67,67,21,Mon,Resident Worker,HH,27.72,0,1
375,73,95,21,Mon,Home Worker,OH,65.6,0,1
383,224,137,21,Mon,Home Worker,OH,58.99,4,5
399,132,194,21,Mon,Resident Worker,OH,47.01,0,1
414,119,110,21,Mon,Home Worker,OH,42.8,4,5
425,163,73,21,Mon,Home Worker,OH,42.44,1,2
485,178,150,21,Mon,Resident Worker,OH,44.73,0,1
506,68,21,21,Mon,Inbound Commuter,OO,25.23,0,1
526,225,53,21,Mon,Home Worker,OH,70.68,0,1
555,214,218,21,Mon,Home Worker,HH,71.09,0,1
556,185,207,21,Mon,Home Worker,OH,36.69,0,1
582,82,82,21,Mon,Home Worker,HH,32.25,0,1
593,64,229,21,Mon,Resident Worker,WH,29.07,1,2
597,140,199,21,Mon,Home Worker,OH,16.57,0,1
622,19,19,21,Mon,Home Worker,HH,41.13,0,1
666,142,142,21,Mon,Resident Worker,HH,36.32,0,1
679,154,154,21,Mon,Resident Worker,HH,41.08,0,1
734,35,41,21,Mon,Home Worker,OH,54.89,3,4
746,27,93,21,Mon,Home Worker,OH,23.55,3,4
758,50,214,21,Mon,Resident Worker,WH,37.43,1,2
773,3,221,21,Mon,Resident Worker,WH,38.98,1,2
777,110,110,21,Mon,Home Worker,HH,43.23,0,1
780,214,218,21,Mon,Resident Worker,WH,26.83,0,1
787,210,213,21,Mon,Resident Worker,WH,30.38,0,1
796,33,33,21,Mon,Long Term Visitor,OO,100.32,0,1
800,100,128,21,Mon,Resident Worker,WH,30.47,3,4
826,43,13,21,Mon,Home Worker,OH,39.88,0,1
845,185,198,21,Mon,Home Worker,OH,11.45,1,2
851,55,46,21,Mon,Home Worker,OH,51.2,0,1
886,115,213,21,Mon,Home Worker,OH,22.2,0,1
910,197,205,21,Mon,Resident Worker,HH,33.68,0,1
931,37,37,21,Mon,Home Worker,HH,24.51,0,1
939,174,93,21,Mon,Resident Worker,WH,28.98,0,1
941,8,30,21,Mon,Home Worker,OH,27.59,1,2
947,3,100,21,Mon,Home Worker,OH,33.17,1,2
953,30,53,21,Mon,Resident Worker,OH,47.75,1,2
979,30,13,21,Mon,Home Worker,OH,40.15,0,1
988,127,38,21,Mon,Home Worker,OH,31.35,2,3
991,198,201,21,Mon,Outbound Commuter,OH,59.69,1,2
998,53,13,21,Mon,Resident Worker,OH,40.56,2,3
1005,177,124,21,Mon,Resident Worker,OO,27.18,0,1
1025,177,141,21,Mon,Home Worker,OH,37.84,0,1
1027,112,187,21,Mon,Resident Worker,OH,41.57,0,1
1033,197,211,21,Mon,Home Worker,OH,50.65,4,5
1035,108,108,21,Mon,Home Worker,HH,28.72,0,1
1110,49,3,21,Mon,Home Worker,OH,34.21,2,3
1134,197,206,21,Mon,Home Worker,OH,42.08,3,4
1152,195,195,21,Mon,Home Worker,HH,35.91,0,1
1156,70,105,21,Mon,Home Worker,OH,51.43,3,4
1181,38,33,21,Mon,Home Worker,OH,76.35,2,3
1196,230,203,21,Mon,Resident Worker,WH,30.12,1,2
1221,72,63,21,Mon,Outbound Commuter,HH,33.03,0,1
1245,46,2,21,Mon,Home Worker,OH,41.7,4,5
1273,195,206,21,Mon,Resident Worker,HW,49.87,0,1
1274,206,182,21,Mon,Resident Worker,WH,49.87,0,1
1291,66,66,21,Mon,Home Worker,HH,29.81,0,1
1304,167,207,21,Mon,Resident Worker,OH,36.54,0,1
1310,206,205,21,Mon,Home Worker,OH,40.16,0,1
1312,13,13,21,Mon,Long Term Visitor,OO,31.66,0,1
1316,64,127,21,Mon,Resident Worker,OO,8.48,0,1
1374,12,12,21,Mon,Resident Worker,OH,25.86,1,2
1381,51,36,21,Mon,Resident Worker,OH,32.25,0,1
1436,32,209,21,Mon,Resident Worker,OH,31.67,2,3
1437,40,43,21,Mon,Resident Worker,WH,51.66,0,1
1439,181,193,21,Mon,Home Worker,HH,41.12,0,1
1443,184,184,21,Mon,Home Worker,HH,58.98,0,1
1457,127,185,21,Mon,Home Worker,OH,61.04,1,2
1491,125,120,21,Mon,Resident Worker,OH,36.25,0,1
1494,5,30,21,Mon,Home Worker,OH,26.43,1,2
1512,35,31,21,Mon,Home Worker,OH,41.02,2,3
1516,19,143,21,Mon,Outbound Commuter,OH,39.06,1,2
1535,48,23,21,Mon,Home Worker,OH,83.55,4,5
1555,178,178,21,Mon,Home Worker,HH,25.17,0,1
1559,197,177,21,Mon,Home Worker,OH,31.18,3,4
1566,206,230,21,Mon,Resident Worker,HH,35.36,0,1
1568,99,99,21,Mon,Home Worker,HH,43.43,0,1
1590,185,133,21,Mon,Resident Worker,WH,71.63,0,1
1593,150,134,21,Mon,Resident Worker,OO,15.25,0,1
1607,211,214,21,Mon,Resident Worker,WH,54.29,4,5
1620,207,214,21,Mon,Resident Worker,WH,31.7,2,3
1642,193,176,21,Mon,Home Worker,OH,72.13,1,2
1651,224,177,21,Mon,Home Worker,OH,36.09,1,2
1657,90,39,21,Mon,Resident Worker,WH,32.57,0,1
1676,129,27,21,Mon,Home Worker,OH,28.56,0,1
1678,214,214,21,Mon,Home Worker,HH,48.61,0,1
1732,60,65,21,Mon,Resident Worker,OH,27.06,0,1
1734,150,27,21,Mon,Resident Worker,WH,37.75,1,2
1748,40,81,21,Mon,Home Worker,HO,35.51,16,17
1749,81,40,21,Mon,Home Worker,OH,35.51,22,23
1803,112,67,21,Mon,Resident Worker,OO,34.15,6,7
1804,67,112,21,Mon,Resident Worker,OO,34.15,17,18
1816,229,92,21,Mon,Outbound Commuter,OH,38.32,21,22
1849,49,49,21,Mon,Home Worker,HH,41.34,4,5
1850,49,49,21,Mon,Home Worker,HH,41.34,14,15
1851,182,25,21,Mon,Resident Worker,HW,35.63,6,7
1852,25,199,21,Mon,Resident Worker,WO,35.63,15,16
1853,199,189,21,Mon,Resident Worker,OH,35.63,18,19
1887,21,1,21,Mon,Resident Worker,OO,39.78,8,9
1888,1,33,21,Mon,Resident Worker,OO,39.78,16,17
1889,33,1,21,Mon,Resident Worker,OO,39.78,19,20
1918,185,185,21,Mon,Long Term Visitor,OO,65.74,9,10
1962,84,84,21,Mon,Home Worker,HH,98.24,10,11
1963,84,155,21,Mon,Home Worker,HO,51.99,16,17
1988,208,208,21,Mon,Home Worker,HO,47.71,8,9
2061,217,176,21,Mon,Resident Worker,HO,37.2,6,7
2062,176,217,21,Mon,Resident Worker,OH,37.2,13,14
2063,217,217,21,Mon,Resident Worker,HH,72.28,18,19
2074,131,131,21,Mon,Resident Worker,WO,55.57,17,18
2110,199,199,21,Mon,Home Worker,HH,57.4,6,7
2111,199,199,21,Mon,Home Worker,HH,20.41,21,22
2168,169,169,21,Mon,Resident Worker,OO,48.08,15,16
2178,89,225,21,Mon,Home Worker,HO,26.14,10,11
2179,225,89,21,Mon,Home Worker,OH,26.14,16,17
2203,206,206,21,Mon,Resident Worker,HH,41.93,8,9
2287,112,75,21,Mon,Resident Worker,HW,33.56,8,9
2288,75,112,21,Mon,Resident Worker,WH,33.56,16,17
2309,89,86,21,Mon,Resident Worker,OH,47.32,20,21
2382,49,28,21,Mon,Inbound Commuter,OO,42.92,17,18
2416,81,101,21,Mon,Resident Worker,OW,85.38,6,7
2417,89,71,21,Mon,Resident Worker,WO,85.38,13,14
2446,147,147,21,Mon,Resident Worker,HH,35.45,18,19
2452,183,183,21,Mon,Home Worker,HH,29.66,9,10
2453,183,224,21,Mon,Home Worker,HO,29.66,14,15
2454,224,110,21,Mon,Home Worker,OO,29.66,19,20
2455,107,183,21,Mon,Home Worker,OH,29.66,21,22
2473,38,186,21,Mon,Resident Worker,WO,61.64,15,16
2496,2,229,21,Mon,Home Worker,HH,30.46,14,15
2552,37,60,21,Mon,Resident Worker,OO,16.82,13,14
2603,5,89,21,Mon,Resident Worker,HW,66.98,12,13
2604,89,17,21,Mon,Resident Worker,WO,66.98,20,21
2627,48,138,21,Mon,Resident Worker,OO,60.05,10,11
2678,218,38,21,Mon,Resident Worker,HW,35.6,7,8
2679,38,218,21,Mon,Resident Worker,WH,35.6,17,18
2735,214,209,21,Mon,Resident Worker,HW,47.61,16,17
2736,209,214,21,Mon,Resident Worker,WH,47.61,18,19
2757,80,30,21,Mon,Resident Worker,HO,73.44,5,6
2758,30,39,21,Mon,Resident Worker,OO,73.44,8,9
2759,39,189,21,Mon,Resident Worker,OW,73.44,9,10
2760,189,80,21,Mon,Resident Worker,WH,73.44,21,22
2802,67,67,21,Mon,Home Worker,HH,33.7,4,5
2803,67,67,21,Mon,Home Worker,HH,33.7,17,18
2839,205,208,21,Mon,Resident Worker,WO,18.34,9,10
2878,97,97,21,Mon,Long Term Visitor,OO,40.08,10,11
2882,193,126,21,Mon,Resident Worker,HW,17.81,10,11
2883,126,193,21,Mon,Resident Worker,WH,17.81,20,21
2886,133,136,21,Mon,Resident Worker,OO,45.56,12,13
2963,115,230,21,Mon,Outbound Commuter,OO,38.98,17,18
2985,95,22,21,Mon,Home Worker,OO,21.43,12,13
2991,190,170,21,Mon,Home Worker,HO,53.19,14,15
2994,89,157,21,Mon,Resident Worker,OW,33.71,13,14
