Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
30,4002,4002,13,Sun,Short Term Visitor,OH,1503.72,0,1
85,4002,4002,13,Sun,Short Term Visitor,WH,52.29,4,5
104,4002,4002,13,Sun,Short Term Visitor,OO,135.19,0,1
107,4002,4002,13,Sun,Long Term Visitor,OO,237.59,0,1
152,4002,4002,13,Sun,Short Term Visitor,OH,366.76,3,4
243,4002,4002,13,Sun,Short Term Visitor,OH,89.11,2,3
329,4002,4002,13,Sun,Short Term Visitor,WH,178.44,1,2
653,4002,4002,13,Sun,Short Term Visitor,HW,67.91,0,1
654,4002,4002,13,Sun,Short Term Visitor,WH,441.01,0,1
727,4002,4002,13,Sun,Short Term Visitor,OH,564.48,1,2
768,4002,4002,13,Sun,Short Term Visitor,OH,171.79,4,5
897,4002,4002,13,Sun,Inbound Commuter,HH,132.93,0,1
999,4002,4002,13,Sun,Short Term Visitor,HH,836.66,0,1
1373,4002,4002,13,Sun,Short Term Visitor,HO,231.24,0,1
1749,4002,4002,13,Sun,Inbound Commuter,OH,58.13,3,4
1903,4002,4002,13,Sun,Long Term Visitor,HH,29.02,0,1
3414,4002,4002,13,Sun,Short Term Visitor,WH,33.63,3,4
3437,4002,4002,13,Sun,Short Term Visitor,WO,45.88,0,1
3691,4002,4002,13,Sun,Long Term Visitor,OH,38.4,0,1
4027,4002,4002,13,Sun,Short Term Visitor,HH,7226.01,10,11
4067,4002,4002,13,Sun,Short Term Visitor,HH,3729.38,7,8
4068,4002,4002,13,Sun,Short Term Visitor,HH,4700.62,16,17
4069,4002,4002,13,Sun,Short Term Visitor,HH,3579.05,20,21
4244,4002,4002,13,Sun,Short Term Visitor,HH,5947.33,8,9
4276,4002,4002,13,Sun,Long Term Visitor,OO,6287.65,14,15
4277,4002,4002,13,Sun,Long Term Visitor,OO,3737.88,19,20
4293,4002,4002,13,Sun,Long Term Visitor,HH,217.65,11,12
4294,4002,4002,13,Sun,Long Term Visitor,HH,115.06,18,19
4465,4002,4002,13,Sun,Short Term Visitor,HO,981.23,20,21
4484,4002,4002,13,Sun,Long Term Visitor,OO,7119.2,9,10
4491,4002,4002,13,Sun,Short Term Visitor,HH,7776.84,9,10
4492,4002,4002,13,Sun,Short Term Visitor,HO,1673.8,14,15
4493,4002,4002,13,Sun,Short Term Visitor,OH,2455.77,15,16
4533,4002,4002,13,Sun,Short Term Visitor,HH,5905.53,12,13
4544,4002,4002,13,Sun,Long Term Visitor,OO,6126.34,13,14
4651,4002,4002,13,Sun,Long Term Visitor,OO,8094.98,10,11
4677,4002,4002,13,Sun,Short Term Visitor,OO,567.24,5,6
4678,4002,4002,13,Sun,Short Term Visitor,OO,6363.27,13,14
4701,4002,4002,13,Sun,Short Term Visitor,OO,5175.68,14,15
4720,4002,4002,13,Sun,Long Term Visitor,OO,482.08,5,6
4841,4002,4002,13,Sun,Long Term Visitor,OO,8508.82,11,12
4842,4002,4002,13,Sun,Long Term Visitor,OO,5074.41,16,17
4844,4002,4002,13,Sun,Long Term Visitor,OO,7212.07,12,13
5073,4002,4002,13,Sun,Short Term Visitor,WO,600.02,15,16
5263,4002,4002,13,Sun,Short Term Visitor,HO,1515.33,17,18
5264,4002,4002,13,Sun,Short Term Visitor,OH,1927.71,17,18
5265,4002,4002,13,Sun,Short Term Visitor,HH,4164.36,19,20
5266,4002,4002,13,Sun,Short Term Visitor,OH,1946.97,21,22
5324,4002,4002,13,Sun,Short Term Visitor,OO,3681.26,17,18
5339,4002,4002,13,Sun,Short Term Visitor,OO,2871.99,8,9
5495,4002,4002,13,Sun,Short Term Visitor,OO,3829.31,15,16
5581,4002,4002,13,Sun,Short Term Visitor,HO,3831.65,8,9
5582,4002,4002,13,Sun,Short Term Visitor,OH,2707.93,16,17
5656,4002,4002,13,Sun,Short Term Visitor,HW,951.25,10,11
5720,4002,4002,13,Sun,Short Term Visitor,HH,2208.85,6,7
5721,4002,4002,13,Sun,Short Term Visitor,HO,3691.26,10,11
5722,4002,4002,13,Sun,Short Term Visitor,OO,5259.21,11,12
5723,4002,4002,13,Sun,Short Term Visitor,OH,2887.47,18,19
5824,4002,4002,13,Sun,Short Term Visitor,OH,2447.08,12,13
5835,4002,4002,13,Sun,Short Term Visitor,HO,1840.44,7,8
5860,4002,4002,13,Sun,Long Term Visitor,OO,2909.11,20,21
5950,4002,4002,13,Sun,Short Term Visitor,HO,2131.44,13,14
5979,4002,4002,13,Sun,Inbound Commuter,HH,147.1,12,13
6141,4002,4002,13,Sun,Inbound Commuter,OH,113.43,10,11
6142,4002,4002,13,Sun,Inbound Commuter,HO,66.26,18,19
6199,4002,4002,13,Sun,Short Term Visitor,HO,1906.06,15,16
6331,4002,4002,13,Sun,Short Term Visitor,HO,4138.72,9,10
6461,4002,4002,13,Sun,Short Term Visitor,OO,2854.94,18,19
6508,4002,4002,13,Sun,Short Term Visitor,HO,1086.69,6,7
6509,4002,4002,13,Sun,Short Term Visitor,OH,610.74,9,10
6531,4002,4002,13,Sun,Long Term Visitor,OO,4068.83,18,19
6622,4002,4002,13,Sun,Long Term Visitor,OO,5740.95,8,9
6836,4002,4002,13,Sun,Short Term Visitor,HH,5570.51,11,12
6837,4002,4002,13,Sun,Short Term Visitor,HH,5319.75,13,14
6842,4002,4002,13,Sun,Long Term Visitor,OO,5123.17,15,16
6843,4002,4002,13,Sun,Long Term Visitor,OO,4916.3,17,18
6920,4002,4002,13,Sun,Short Term Visitor,OW,587.95,10,11
6921,4002,4002,13,Sun,Short Term Visitor,WW,433.44,11,12
6922,4002,4002,13,Sun,Short Term Visitor,WW,661.25,13,14
6923,4002,4002,13,Sun,Short Term Visitor,WW,566.65,15,16
6924,4002,4002,13,Sun,Short Term Visitor,WO,596.42,18,19
7018,4002,4002,13,Sun,Short Term Visitor,HH,4085.03,17,18
7019,4002,4002,13,Sun,Short Term Visitor,HH,4758.43,18,19
7033,4002,4002,13,Sun,Short Term Visitor,HW,848.54,8,9
