Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
9,4002,4002,26,Sat,Short Term Visitor,OH,1081.41,0,1
57,4002,4002,26,Sat,Inbound Commuter,HO,48.92,0,1
108,4002,4002,26,Sat,Short Term Visitor,HH,722.43,0,1
111,4002,4002,26,Sat,Short Term Visitor,WH,159.47,3,4
209,4002,4002,26,Sat,Short Term Visitor,WH,77.68,1,2
212,4002,4002,26,Sat,Short Term Visitor,OH,244.68,3,4
359,4002,4002,26,Sat,Short Term Visitor,OH,697.21,1,2
368,4002,4002,26,Sat,Short Term Visitor,WH,115.27,4,5
424,4002,4002,26,Sat,Short Term Visitor,WH,512.31,0,1
711,4002,4002,26,Sat,Short Term Visitor,HO,165.56,0,1
772,4002,4002,26,Sat,Short Term Visitor,WH,106.66,2,3
798,4002,4002,26,Sat,Short Term Visitor,OW,160.19,0,1
1014,4002,4002,26,Sat,Short Term Visitor,OO,311.79,0,1
1122,4002,4002,26,Sat,Short Term Visitor,OH,123.74,2,3
1380,4002,4002,26,Sat,Short Term Visitor,OH,33.69,4,5
1516,4002,4002,26,Sat,Long Term Visitor,OO,163.58,0,1
1546,4002,4002,26,Sat,Inbound Commuter,OO,76.66,0,1
2307,4002,4002,26,Sat,Short Term Visitor,WO,40.72,0,1
2371,4002,4002,26,Sat,Outbound Commuter,OO,42.54,0,1
3008,4002,4002,26,Sat,Long Term Visitor,HH,39.6,0,1
3629,4002,4002,26,Sat,Long Term Visitor,OO,3262.83,17,18
3784,4002,4002,26,Sat,Short Term Visitor,HO,2814.16,12,13
3785,4002,4002,26,Sat,Short Term Visitor,OH,3984.94,17,18
3868,4002,4002,26,Sat,Short Term Visitor,OO,4072.92,15,16
3869,4002,4002,26,Sat,Short Term Visitor,OH,2751.37,15,16
3925,4002,4002,26,Sat,Short Term Visitor,OO,1928.49,21,22
3982,4002,4002,26,Sat,Long Term Visitor,OO,2588.41,7,8
4040,4002,4002,26,Sat,Long Term Visitor,OO,5950.04,13,14
4044,4002,4002,26,Sat,Short Term Visitor,HH,4910.23,14,15
4100,4002,4002,26,Sat,Short Term Visitor,HH,4092.16,17,18
4117,4002,4002,26,Sat,Long Term Visitor,OO,1608.09,21,22
4154,4002,4002,26,Sat,Short Term Visitor,HH,5642.79,11,12
4155,4002,4002,26,Sat,Short Term Visitor,HH,4708.18,12,13
4156,4002,4002,26,Sat,Short Term Visitor,HO,2578.63,13,14
4157,4002,4002,26,Sat,Short Term Visitor,HO,2251.65,16,17
4158,4002,4002,26,Sat,Short Term Visitor,OH,2608.5,16,17
4159,4002,4002,26,Sat,Short Term Visitor,OH,2058.62,18,19
4160,4002,4002,26,Sat,Short Term Visitor,HH,4020.37,18,19
4161,4002,4002,26,Sat,Short Term Visitor,HH,2888.42,21,22
4186,4002,4002,26,Sat,Short Term Visitor,HH,5061.22,8,9
4187,4002,4002,26,Sat,Short Term Visitor,HH,4185.39,16,17
4248,4002,4002,26,Sat,Short Term Visitor,HH,2693.42,6,7
4259,4002,4002,26,Sat,Short Term Visitor,HO,3489.37,10,11
4260,4002,4002,26,Sat,Short Term Visitor,OO,5432.31,13,14
4328,4002,4002,26,Sat,Short Term Visitor,OO,2004.75,7,8
4354,4002,4002,26,Sat,Short Term Visitor,OO,1247.58,6,7
4391,4002,4002,26,Sat,Short Term Visitor,HH,6470.69,10,11
4392,4002,4002,26,Sat,Short Term Visitor,HO,1268.63,18,19
4393,4002,4002,26,Sat,Short Term Visitor,OH,2620.58,20,21
4424,4002,4002,26,Sat,Short Term Visitor,OO,6028.56,11,12
4474,4002,4002,26,Sat,Long Term Visitor,OO,6181.42,12,13
4495,4002,4002,26,Sat,Short Term Visitor,HO,3856.86,11,12
4496,4002,4002,26,Sat,Short Term Visitor,OO,5170.2,14,15
4497,4002,4002,26,Sat,Short Term Visitor,OO,3034.7,17,18
4539,4002,4002,26,Sat,Short Term Visitor,OO,6137.02,10,11
4545,4002,4002,26,Sat,Short Term Visitor,HH,7115.01,9,10
4546,4002,4002,26,Sat,Short Term Visitor,HH,4556.27,15,16
4923,4002,4002,26,Sat,Short Term Visitor,HH,4449.59,13,14
4926,4002,4002,26,Sat,Short Term Visitor,HO,1540.95,17,18
4985,4002,4002,26,Sat,Short Term Visitor,HO,2226.8,6,7
4986,4002,4002,26,Sat,Short Term Visitor,OH,2126.91,12,13
5044,4002,4002,26,Sat,Long Term Visitor,OO,3481.04,16,17
5135,4002,4002,26,Sat,Short Term Visitor,OO,5610.14,9,10
5480,4002,4002,26,Sat,Home Worker,HH,107.22,10,11
5632,4002,4002,26,Sat,Short Term Visitor,HW,1068.36,6,7
5633,4002,4002,26,Sat,Short Term Visitor,WW,113.47,7,8
5634,4002,4002,26,Sat,Short Term Visitor,WH,732.23,22,23
5635,4002,4002,26,Sat,Short Term Visitor,OH,2465.41,21,22
5638,4002,4002,26,Sat,Long Term Visitor,OO,4144.43,15,16
5668,4002,4002,26,Sat,Long Term Visitor,OO,6237.41,10,11
5673,4002,4002,26,Sat,Short Term Visitor,OW,714.97,11,12
5674,4002,4002,26,Sat,Short Term Visitor,WW,404.88,15,16
5675,4002,4002,26,Sat,Short Term Visitor,WO,716.59,16,17
5739,4002,4002,26,Sat,Inbound Commuter,HH,100.74,19,20
5901,4002,4002,26,Sat,Short Term Visitor,HH,4595.48,7,8
5952,4002,4002,26,Sat,Short Term Visitor,OW,604.02,12,13
6011,4002,4002,26,Sat,Short Term Visitor,OW,540.65,8,9
6012,4002,4002,26,Sat,Short Term Visitor,WW,656.88,10,11
6094,4002,4002,26,Sat,Inbound Commuter,HH,48.92,22,23
6243,4002,4002,26,Sat,Short Term Visitor,HO,3872.27,9,10
6244,4002,4002,26,Sat,Short Term Visitor,OH,2181.63,11,12
6248,4002,4002,26,Sat,Short Term Visitor,OO,2044.34,20,21
6318,4002,4002,26,Sat,Short Term Visitor,OH,1191.01,10,11
6442,4002,4002,26,Sat,Short Term Visitor,HH,3168.42,19,20
6771,4002,4002,26,Sat,Long Term Visitor,OO,7610.82,11,12
6772,4002,4002,26,Sat,Long Term Visitor,OO,4898.65,14,15
6979,4002,4002,26,Sat,Short Term Visitor,OH,2579.5,14,15
7266,4002,4002,26,Sat,Short Term Visitor,HO,2292.79,15,16
7463,4002,4002,26,Sat,Inbound Commuter,HH,385.94,11,12
7502,4002,4002,26,Sat,Inbound Commuter,WW,236.51,9,10
7503,4002,4002,26,Sat,Inbound Commuter,WW,119.69,10,11
7504,4002,4002,26,Sat,Inbound Commuter,WO,80.84,14,15
7514,4002,4002,26,Sat,Short Term Visitor,OO,460.02,23,24
7596,4002,4002,26,Sat,Long Term Visitor,OO,3328.34,18,19
7682,4002,4002,26,Sat,Short Term Visitor,HH,3000.96,20,21
7683,4002,4002,26,Sat,Long Term Visitor,HH,104.26,7,8
7807,4002,4002,26,Sat,Long Term Visitor,OO,5547.35,8,9
8191,4002,4002,26,Sat,Inbound Commuter,HH,62.23,6,7
8192,4002,4002,26,Sat,Inbound Commuter,HO,51.67,14,15
8193,4002,4002,26,Sat,Inbound Commuter,OO,81.85,16,17
8345,4002,4002,26,Sat,Long Term Visitor,OO,7229.08,9,10
8488,4002,4002,26,Sat,Short Term Visitor,OO,2974.74,19,20
8489,4002,4002,26,Sat,Short Term Visitor,OO,1187.76,22,23
8506,4002,4002,26,Sat,Short Term Visitor,HW,212.97,4,5
8507,4002,4002,26,Sat,Short Term Visitor,WH,459.04,13,14
8542,4002,4002,26,Sat,Short Term Visitor,WO,768.8,13,14
8543,4002,4002,26,Sat,Short Term Visitor,OO,3850.41,18,19
8544,4002,4002,26,Sat,Short Term Visitor,OW,146.68,18,19
8781,4002,4002,26,Sat,Short Term Visitor,HO,3895.74,7,8
9467,4002,4002,26,Sat,Short Term Visitor,HW,511.63,5,6
9468,4002,4002,26,Sat,Short Term Visitor,WH,760.59,12,13
9578,4002,4002,26,Sat,Short Term Visitor,HW,1559.6,9,10
9579,4002,4002,26,Sat,Short Term Visitor,WH,969.19,15,16
9658,4002,4002,26,Sat,Short Term Visitor,HW,1617.6,7,8
9659,4002,4002,26,Sat,Short Term Visitor,WW,478.0,8,9
9660,4002,4002,26,Sat,Short Term Visitor,WW,862.54,12,13
9661,4002,4002,26,Sat,Short Term Visitor,WO,695.01,12,13
9662,4002,4002,26,Sat,Short Term Visitor,OW,606.07,16,17
9764,4002,4002,26,Sat,Inbound Commuter,OO,373.04,13,14
9916,4002,4002,26,Sat,Home Worker,HH,94.27,12,13
10245,4002,4002,26,Sat,Short Term Visitor,HO,3762.82,8,9
10320,4002,4002,26,Sat,Short Term Visitor,HW,106.26,16,17
10321,4002,4002,26,Sat,Short Term Visitor,WH,665.54,20,21
10366,4002,4002,26,Sat,Long Term Visitor,HO,183.04,10,11
10367,4002,4002,26,Sat,Long Term Visitor,OH,147.15,13,14
10429,4002,4002,26,Sat,Inbound Commuter,HH,311.38,8,9
10582,4002,4002,26,Sat,Short Term Visitor,OH,796.49,9,10
10583,4002,4002,26,Sat,Short Term Visitor,HO,2150.31,14,15
10584,4002,4002,26,Sat,Short Term Visitor,OO,4284.45,16,17
10670,4002,4002,26,Sat,Short Term Visitor,OH,3243.15,13,14
10698,4002,4002,26,Sat,Inbound Commuter,OO,297.5,9,10
10794,4002,4002,26,Sat,Short Term Visitor,OO,5566.7,12,13
11090,4002,4002,26,Sat,Short Term Visitor,WO,139.4,7,8
11119,4002,4002,26,Sat,Short Term Visitor,HH,430.39,23,24
11155,4002,4002,26,Sat,Long Term Visitor,OO,2256.38,19,20
11390,4002,4002,26,Sat,Short Term Visitor,HO,534.73,21,22
