Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
37,53,53,2,Wed,Home Worker,HH,39.33,0,1
82,89,84,2,Wed,Long Term Visitor,OO,40.23,0,1
84,189,2,2,Wed,Resident Worker,WH,41.19,0,1
124,189,170,2,Wed,Home Worker,OH,44.15,0,1
136,174,67,2,Wed,Home Worker,OH,25.63,2,3
158,125,178,2,Wed,Resident Worker,OH,41.83,0,1
194,87,126,2,Wed,Home Worker,OH,28.3,0,1
244,78,176,2,Wed,Resident Worker,OH,55.87,2,3
302,208,218,2,Wed,Home Worker,OH,30.95,0,1
303,124,118,2,Wed,Home Worker,OH,43.13,0,1
326,214,217,2,Wed,Home Worker,OH,30.31,0,1
345,122,214,2,Wed,Home Worker,OH,50.53,1,2
360,87,18,2,Wed,Resident Worker,OH,32.0,0,1
363,229,197,2,Wed,Resident Worker,WH,21.36,1,2
367,192,210,2,Wed,Resident Worker,WH,50.87,0,1
377,88,112,2,Wed,Home Worker,OH,39.91,1,2
387,40,31,2,Wed,Resident Worker,OH,52.03,0,1
396,141,214,2,Wed,Home Worker,OH,36.08,0,1
459,108,149,2,Wed,Resident Worker,WH,40.28,1,2
461,225,77,2,Wed,Resident Worker,OH,29.45,0,1
471,32,19,2,Wed,Outbound Commuter,HO,32.53,0,1
472,41,90,2,Wed,Home Worker,OH,54.35,4,5
515,100,62,2,Wed,Resident Worker,WH,27.22,0,1
517,141,183,2,Wed,Resident Worker,OO,51.76,0,1
518,108,108,2,Wed,Home Worker,HH,28.31,0,1
544,170,193,2,Wed,Home Worker,OH,20.41,2,3
576,208,206,2,Wed,Resident Worker,WH,25.23,0,1
614,82,69,2,Wed,Home Worker,HH,32.25,0,1
657,25,25,2,Wed,Resident Worker,HH,78.22,0,1
660,210,163,2,Wed,Resident Worker,WH,44.93,0,1
682,189,213,2,Wed,Resident Worker,OH,32.13,1,2
785,171,2,2,Wed,Home Worker,OH,32.68,0,1
804,118,149,2,Wed,Home Worker,OH,39.72,1,2
806,225,51,2,Wed,Home Worker,HH,63.79,0,1
820,218,214,2,Wed,Home Worker,OH,30.25,2,3
822,150,147,2,Wed,Resident Worker,OH,31.85,1,2
851,111,44,2,Wed,Home Worker,OH,54.77,1,2
866,206,3,2,Wed,Home Worker,OH,37.74,0,1
878,162,175,2,Wed,Home Worker,OH,67.59,1,2
891,147,136,2,Wed,Resident Worker,OH,41.1,1,2
896,164,109,2,Wed,Home Worker,OH,51.41,0,1
912,133,71,2,Wed,Resident Worker,OH,18.36,0,1
914,112,209,2,Wed,Resident Worker,WH,53.26,3,4
915,167,90,2,Wed,Home Worker,OH,49.83,0,1
929,136,221,2,Wed,Home Worker,OH,39.63,2,3
935,47,82,2,Wed,Long Term Visitor,OO,6.92,0,1
958,3,32,2,Wed,Home Worker,OH,40.26,1,2
1024,64,13,2,Wed,Resident Worker,WH,45.9,0,1
1042,53,34,2,Wed,Home Worker,HH,57.02,0,1
1099,85,162,2,Wed,Resident Worker,OH,34.6,4,5
1103,143,207,2,Wed,Home Worker,OH,42.48,0,1
1104,86,86,2,Wed,Resident Worker,HH,49.71,0,1
1145,95,229,2,Wed,Home Worker,OH,33.25,0,1
1156,124,111,2,Wed,Home Worker,OH,38.74,1,2
1185,42,192,2,Wed,Resident Worker,HO,62.18,0,1
1186,192,43,2,Wed,Resident Worker,OH,62.18,1,2
1191,17,72,2,Wed,Resident Worker,WH,56.72,0,1
1208,141,211,2,Wed,Resident Worker,OH,37.87,1,2
1215,137,111,2,Wed,Resident Worker,WH,33.01,0,1
1224,84,120,2,Wed,Resident Worker,OH,43.83,0,1
1225,45,75,2,Wed,Home Worker,OH,31.75,0,1
1238,82,2,2,Wed,Resident Worker,WH,40.58,0,1
1247,187,137,2,Wed,Resident Worker,WH,45.94,2,3
1273,45,45,2,Wed,Outbound Commuter,HH,48.35,0,1
1283,136,141,2,Wed,Resident Worker,OH,49.68,0,1
1295,79,124,2,Wed,Resident Worker,OH,47.51,1,2
1304,125,105,2,Wed,Resident Worker,WH,58.39,0,1
1317,181,195,2,Wed,Resident Worker,OH,39.67,1,2
1354,40,40,2,Wed,Long Term Visitor,OO,28.94,0,1
1355,59,94,2,Wed,Resident Worker,OH,54.63,1,2
1383,124,137,2,Wed,Home Worker,OH,45.28,3,4
1388,107,107,2,Wed,Home Worker,OO,17.56,0,1
1389,107,193,2,Wed,Home Worker,OH,17.56,0,1
1390,82,99,2,Wed,Home Worker,HH,42.85,0,1
1433,197,213,2,Wed,Home Worker,OH,27.48,0,1
1441,81,47,2,Wed,Resident Worker,WH,64.35,0,1
1442,3,221,2,Wed,Resident Worker,WH,40.58,1,2
1470,139,206,2,Wed,Home Worker,OH,33.42,0,1
1475,189,117,2,Wed,Resident Worker,OH,28.71,1,2
1483,64,197,2,Wed,Resident Worker,OH,20.07,2,3
1487,159,139,2,Wed,Resident Worker,OH,39.28,0,1
1491,217,217,2,Wed,Resident Worker,HH,36.99,0,1
1521,194,194,2,Wed,Home Worker,HH,48.08,0,1
1545,226,20,2,Wed,Home Worker,HH,30.12,0,1
1561,2,1,2,Wed,Resident Worker,HH,35.29,0,1
1576,55,55,2,Wed,Home Worker,HH,36.06,0,1
1578,63,54,2,Wed,Home Worker,OH,47.97,0,1
1618,106,129,2,Wed,Home Worker,OH,34.46,2,3
1638,63,70,2,Wed,Home Worker,OH,30.99,1,2
1669,180,171,2,Wed,Long Term Visitor,OO,34.31,0,1
1698,38,197,2,Wed,Home Worker,OH,21.35,1,2
1709,208,97,2,Wed,Resident Worker,WH,52.55,0,1
1712,37,86,2,Wed,Resident Worker,WH,31.25,0,1
1713,162,145,2,Wed,Home Worker,OH,37.69,1,2
1719,149,185,2,Wed,Home Worker,OH,35.92,3,4
1720,208,213,2,Wed,Home Worker,OH,27.43,0,1
1745,125,13,2,Wed,Short Term Visitor,OO,36.01,0,1
1756,141,141,2,Wed,Home Worker,HH,24.61,0,1
1758,27,1,2,Wed,Resident Worker,OH,29.73,1,2
1796,100,130,2,Wed,Resident Worker,WH,46.4,0,1
1808,191,190,2,Wed,Resident Worker,WH,59.42,0,1
1816,197,177,2,Wed,Home Worker,OH,31.18,3,4
1820,207,195,2,Wed,Resident Worker,OH,36.97,0,1
1840,117,64,2,Wed,Home Worker,OH,56.51,3,4
1848,96,9,2,Wed,Resident Worker,OH,77.62,1,2
1885,1,20,2,Wed,Resident Worker,OH,56.96,2,3
1891,126,111,2,Wed,Home Worker,OH,44.64,0,1
1898,118,118,2,Wed,Home Worker,HH,24.68,0,1
1935,164,114,2,Wed,Resident Worker,WH,38.17,3,4
1937,225,97,2,Wed,Resident Worker,WH,62.29,1,2
1963,195,189,2,Wed,Resident Worker,WH,24.98,1,2
1973,150,150,2,Wed,Resident Worker,HH,37.13,0,1
1998,172,27,2,Wed,Resident Worker,WH,46.53,0,1
