Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
12,217,192,8,Tue,Home Worker,OH,37.74,1,2
17,145,199,8,Tue,Resident Worker,OH,16.29,0,1
57,18,145,8,Tue,Home Worker,OH,39.2,1,2
69,12,12,8,Tue,Resident Worker,HH,23.95,0,1
75,68,63,8,Tue,Resident Worker,WH,20.11,1,2
88,185,112,8,Tue,Home Worker,OH,33.7,0,1
126,203,193,8,Tue,Resident Worker,WH,11.45,0,1
153,35,41,8,Tue,Resident Worker,OH,52.16,1,2
158,56,56,8,Tue,Long Term Visitor,HO,59.97,0,1
171,141,49,8,Tue,Resident Worker,WH,34.82,0,1
174,75,199,8,Tue,Resident Worker,OH,20.41,1,2
193,54,226,8,Tue,Resident Worker,OH,25.33,0,1
198,33,227,8,Tue,Home Worker,OH,32.99,2,3
208,124,118,8,Tue,Resident Worker,OH,35.01,4,5
243,72,90,8,Tue,Home Worker,OO,15.54,0,1
244,90,208,8,Tue,Home Worker,OH,15.54,0,1
261,67,159,8,Tue,Home Worker,OH,76.52,2,3
280,87,108,8,Tue,Resident Worker,OH,29.02,1,2
295,184,184,8,Tue,Home Worker,HH,60.45,0,1
303,126,207,8,Tue,Home Worker,OH,41.64,0,1
319,214,217,8,Tue,Home Worker,OH,30.31,0,1
333,215,214,8,Tue,Home Worker,HH,27.92,0,1
344,38,88,8,Tue,Home Worker,OH,28.94,0,1
367,64,148,8,Tue,Resident Worker,OH,44.51,4,5
376,207,93,8,Tue,Resident Worker,OH,27.99,0,1
379,126,185,8,Tue,Outbound Commuter,OH,65.51,2,3
417,90,61,8,Tue,Resident Worker,WH,23.97,1,2
424,39,48,8,Tue,Resident Worker,OO,26.85,0,1
425,48,114,8,Tue,Resident Worker,OH,26.85,0,1
427,37,63,8,Tue,Long Term Visitor,OO,34.89,0,1
462,26,167,8,Tue,Home Worker,OH,36.99,1,2
467,72,53,8,Tue,Long Term Visitor,OO,52.75,0,1
525,111,195,8,Tue,Home Worker,OH,34.06,0,1
571,148,19,8,Tue,Resident Worker,WH,55.15,0,1
597,64,2,8,Tue,Home Worker,OH,34.3,0,1
636,93,175,8,Tue,Resident Worker,WH,45.0,4,5
652,86,86,8,Tue,Home Worker,HH,42.93,0,1
665,8,5,8,Tue,Home Worker,HH,34.08,0,1
673,96,55,8,Tue,Resident Worker,WH,42.55,0,1
674,64,4,8,Tue,Resident Worker,WH,28.91,0,1
721,133,111,8,Tue,Home Worker,OH,56.81,1,2
726,74,38,8,Tue,Resident Worker,WH,35.11,0,1
743,120,59,8,Tue,Home Worker,HH,56.7,0,1
768,208,215,8,Tue,Home Worker,OH,40.15,0,1
792,36,70,8,Tue,Home Worker,OH,32.45,1,2
824,158,112,8,Tue,Home Worker,OH,25.73,0,1
833,87,154,8,Tue,Resident Worker,OH,40.85,0,1
847,129,90,8,Tue,Home Worker,OH,49.83,1,2
869,24,18,8,Tue,Resident Worker,OH,34.77,1,2
902,105,168,8,Tue,Home Worker,OH,41.83,0,1
927,180,189,8,Tue,Resident Worker,OO,36.69,0,1
931,208,148,8,Tue,Home Worker,OH,28.35,0,1
951,39,2,8,Tue,Resident Worker,OH,41.52,2,3
954,192,124,8,Tue,Home Worker,OO,6.77,0,1
964,92,86,8,Tue,Home Worker,OH,28.04,0,1
1037,213,213,8,Tue,Resident Worker,HH,36.42,0,1
1038,192,118,8,Tue,Home Worker,OH,41.82,1,2
1042,67,69,8,Tue,Home Worker,OH,36.82,0,1
1102,213,209,8,Tue,Resident Worker,OH,38.25,0,1
1138,193,192,8,Tue,Resident Worker,WH,42.51,4,5
1142,6,6,8,Tue,Outbound Commuter,HH,41.13,0,1
1181,48,25,8,Tue,Home Worker,HH,39.85,0,1
1182,128,70,8,Tue,Long Term Visitor,OO,30.47,0,1
1206,59,122,8,Tue,Resident Worker,OH,30.92,3,4
1228,193,111,8,Tue,Home Worker,OH,51.86,0,1
1229,42,56,8,Tue,Resident Worker,WH,35.12,0,1
1232,3,93,8,Tue,Home Worker,OH,33.51,0,1
1244,195,93,8,Tue,Long Term Visitor,OH,35.65,0,1
1275,87,86,8,Tue,Home Worker,OH,43.74,0,1
1280,176,172,8,Tue,Resident Worker,OO,77.19,0,1
1282,218,210,8,Tue,Home Worker,OH,41.39,1,2
1289,190,145,8,Tue,Home Worker,OH,41.88,1,2
1292,150,109,8,Tue,Home Worker,OH,46.0,0,1
1294,208,192,8,Tue,Home Worker,OH,25.43,0,1
1303,159,201,8,Tue,Long Term Visitor,OO,36.34,0,1
1323,100,100,8,Tue,Home Worker,HH,30.87,0,1
1344,63,54,8,Tue,Home Worker,OH,51.66,0,1
1345,117,197,8,Tue,Resident Worker,OH,20.07,2,3
1367,206,182,8,Tue,Resident Worker,WH,49.87,1,2
1395,203,112,8,Tue,Resident Worker,OH,35.38,0,1
1457,150,183,8,Tue,Resident Worker,WH,43.78,3,4
1478,112,220,8,Tue,Resident Worker,OH,22.72,3,4
1482,185,176,8,Tue,Home Worker,OH,57.94,3,4
1516,39,114,8,Tue,Resident Worker,WH,42.81,0,1
1525,67,192,8,Tue,Home Worker,OH,42.73,2,3
1546,3,23,8,Tue,Resident Worker,WH,66.35,0,1
1559,195,78,8,Tue,Resident Worker,WH,47.33,1,2
1617,214,214,8,Tue,Resident Worker,HH,79.78,0,1
1639,74,35,8,Tue,Home Worker,HO,43.36,0,1
1640,35,73,8,Tue,Home Worker,OH,43.36,4,5
1641,199,199,8,Tue,Home Worker,HH,73.45,0,1
1648,45,77,8,Tue,Resident Worker,OH,32.96,1,2
1649,141,129,8,Tue,Home Worker,OH,51.22,0,1
1660,177,178,8,Tue,Home Worker,HH,25.17,0,1
1662,197,177,8,Tue,Home Worker,OH,31.18,1,2
1707,63,68,8,Tue,Home Worker,OH,49.91,1,2
1709,12,12,8,Tue,Inbound Commuter,HH,60.79,0,1
1713,1,27,8,Tue,Home Worker,OH,38.41,0,1
1716,99,82,8,Tue,Home Worker,OH,40.16,0,1
1787,37,37,8,Tue,Home Worker,HH,30.33,0,1
1864,137,12,8,Tue,Resident Worker,WH,23.95,0,1
1866,63,225,8,Tue,Resident Worker,HW,45.37,0,1
1867,225,73,8,Tue,Resident Worker,WH,45.37,1,2
1886,111,49,8,Tue,Resident Worker,WH,40.44,1,2
1887,220,220,8,Tue,Resident Worker,WW,36.96,0,1
1888,220,218,8,Tue,Resident Worker,WH,36.96,1,2
1917,92,229,8,Tue,Home Worker,HO,35.68,13,14
1918,229,92,8,Tue,Home Worker,OH,35.68,15,16
1919,92,92,8,Tue,Home Worker,HH,35.68,18,19
1969,110,137,8,Tue,Home Worker,HH,50.54,8,9
2001,90,105,8,Tue,Home Worker,HO,48.9,11,12
2002,105,90,8,Tue,Home Worker,OH,48.9,13,14
2010,181,25,8,Tue,Resident Worker,HW,35.63,5,6
2011,25,54,8,Tue,Resident Worker,WO,35.63,12,13
2012,54,184,8,Tue,Resident Worker,OH,35.63,16,17
2049,40,108,8,Tue,Home Worker,HO,35.69,7,8
2050,108,229,8,Tue,Home Worker,OH,35.69,9,10
2114,26,26,8,Tue,Home Worker,HH,79.99,13,14
2143,207,208,8,Tue,Home Worker,OH,47.71,17,18
2224,190,105,8,Tue,Resident Worker,OW,55.57,8,9
2266,199,199,8,Tue,Home Worker,HH,20.41,21,22
2286,112,112,8,Tue,Home Worker,HH,232.07,7,8
2287,210,210,8,Tue,Long Term Visitor,OO,46.18,11,12
2332,106,132,8,Tue,Resident Worker,OO,77.02,16,17
2337,89,73,8,Tue,Home Worker,HO,26.14,7,8
2340,208,73,8,Tue,Home Worker,OO,26.14,17,18
2369,187,187,8,Tue,Resident Worker,OO,27.68,13,14
2425,95,112,8,Tue,Home Worker,HO,45.0,5,6
2426,112,95,8,Tue,Home Worker,OH,45.0,10,11
2484,63,63,8,Tue,Home Worker,HH,33.37,12,13
2495,105,105,8,Tue,Home Worker,HH,60.93,15,16
2630,183,133,8,Tue,Home Worker,HO,29.66,17,18
2631,133,183,8,Tue,Home Worker,OH,29.66,18,19
2632,112,188,8,Tue,Home Worker,HO,68.9,13,14
2633,188,112,8,Tue,Home Worker,OH,33.46,14,15
2667,2,40,8,Tue,Home Worker,HH,30.46,23,24
2672,87,124,8,Tue,Resident Worker,HW,53.8,7,8
2673,124,84,8,Tue,Resident Worker,WH,53.8,17,18
2710,110,110,8,Tue,Home Worker,HH,155.02,7,8
2751,192,68,8,Tue,Home Worker,HO,37.74,16,17
2752,68,210,8,Tue,Home Worker,OO,37.74,18,19
2758,37,37,8,Tue,Resident Worker,OO,67.02,11,12
2772,5,89,8,Tue,Resident Worker,HW,66.98,8,9
2773,89,17,8,Tue,Resident Worker,WO,66.98,19,20
2774,17,20,8,Tue,Resident Worker,OH,66.98,21,22
2791,63,166,8,Tue,Resident Worker,OO,74.76,10,11
2792,166,90,8,Tue,Resident Worker,OO,74.76,20,21
2805,138,116,8,Tue,Resident Worker,OO,60.05,14,15
2836,12,48,8,Tue,Long Term Visitor,OO,42.57,12,13
2837,48,112,8,Tue,Long Term Visitor,OO,82.1,13,14
2874,218,38,8,Tue,Resident Worker,HW,35.6,6,7
2875,38,64,8,Tue,Resident Worker,WO,35.6,13,14
2876,64,217,8,Tue,Resident Worker,OO,35.6,16,17
2877,217,218,8,Tue,Resident Worker,OH,68.47,19,20
2942,214,215,8,Tue,Resident Worker,HW,47.61,7,8
2943,215,214,8,Tue,Resident Worker,WH,47.61,8,9
2944,214,214,8,Tue,Resident Worker,HH,129.07,15,16
2945,214,208,8,Tue,Resident Worker,HO,47.61,16,17
2946,208,214,8,Tue,Resident Worker,OH,47.61,21,22
2973,93,150,8,Tue,Long Term Visitor,OO,51.88,15,16
2997,189,80,8,Tue,Resident Worker,WH,73.44,18,19
3017,12,210,8,Tue,Resident Worker,HW,39.94,10,11
3018,210,12,8,Tue,Resident Worker,WH,72.27,15,16
3019,12,210,8,Tue,Resident Worker,HW,39.94,17,18
3020,210,12,8,Tue,Resident Worker,WH,39.94,20,21
3052,140,140,8,Tue,Home Worker,HH,69.04,9,10
3053,140,143,8,Tue,Home Worker,HO,33.6,15,16
3054,143,140,8,Tue,Home Worker,OH,33.6,16,17
3082,93,156,8,Tue,Resident Worker,HO,38.3,10,11
3083,156,221,8,Tue,Resident Worker,OO,38.3,15,16
3084,221,93,8,Tue,Resident Worker,OH,38.3,15,16
3149,193,126,8,Tue,Resident Worker,HW,17.81,10,11
3150,126,193,8,Tue,Resident Worker,WH,17.81,18,19
3162,209,214,8,Tue,Resident Worker,HO,44.87,7,8
3163,214,209,8,Tue,Resident Worker,OH,44.87,8,9
3164,209,214,8,Tue,Resident Worker,HO,44.87,10,11
3165,214,209,8,Tue,Resident Worker,OH,44.87,12,13
3166,209,103,8,Tue,Resident Worker,HO,44.87,14,15
3167,103,209,8,Tue,Resident Worker,OH,44.87,16,17
3169,141,141,8,Tue,Resident Worker,HH,102.48,6,7
3247,102,88,8,Tue,Home Worker,HO,49.82,7,8
3248,88,102,8,Tue,Home Worker,OH,49.82,7,8
3249,102,88,8,Tue,Home Worker,HO,49.82,18,19
3250,88,102,8,Tue,Home Worker,OH,49.82,18,19
3265,190,221,8,Tue,Home Worker,HO,53.19,14,15
3266,221,190,8,Tue,Home Worker,OH,53.19,20,21
3296,181,189,8,Tue,Long Term Visitor,OO,45.02,16,17
3297,189,181,8,Tue,Long Term Visitor,OO,45.02,18,19
3298,181,195,8,Tue,Long Term Visitor,OO,45.02,18,19
3301,209,25,8,Tue,Resident Worker,HW,52.92,18,19
3302,25,209,8,Tue,Resident Worker,WH,52.92,19,20
3309,229,120,8,Tue,Resident Worker,HW,30.65,9,10
3310,120,229,8,Tue,Resident Worker,WH,30.65,19,20
3311,127,127,8,Tue,Home Worker,HH,19.59,11,12
3312,127,127,8,Tue,Home Worker,HH,19.59,20,21
3313,207,207,8,Tue,Home Worker,HH,49.01,6,7
3324,225,40,8,Tue,Outbound Commuter,HO,34.63,6,7
3378,96,96,8,Tue,Resident Worker,HH,54.5,9,10
3396,60,77,8,Tue,Long Term Visitor,OO,37.99,12,13
3433,13,13,8,Tue,Outbound Commuter,HH,38.14,6,7
3459,126,145,8,Tue,Resident Worker,OO,46.81,23,24
3484,193,12,8,Tue,Home Worker,OH,39.61,14,15
3528,137,161,8,Tue,Resident Worker,HW,49.94,11,12
3529,161,137,8,Tue,Resident Worker,WH,49.94,12,13
