Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
17,124,145,9,Wed,Home Worker,OH,40.27,1,2
32,150,25,9,Wed,Resident Worker,OH,68.17,0,1
76,76,63,9,Wed,Resident Worker,WH,20.11,0,1
87,75,49,9,Wed,Resident Worker,WH,41.51,0,1
100,149,193,9,Wed,Resident Worker,WO,45.43,0,1
105,120,84,9,Wed,Home Worker,OH,57.05,3,4
146,148,19,9,Wed,Resident Worker,WH,64.23,0,1
161,35,41,9,Wed,Resident Worker,OH,52.16,4,5
170,70,55,9,Wed,Resident Worker,OH,50.38,0,1
173,102,49,9,Wed,Resident Worker,OH,34.82,2,3
194,82,82,9,Wed,Home Worker,HH,51.2,0,1
198,37,89,9,Wed,Home Worker,OH,37.96,1,2
216,124,118,9,Wed,Resident Worker,OH,35.01,4,5
217,157,108,9,Wed,Home Worker,OH,38.38,0,1
231,27,159,9,Wed,Resident Worker,OH,76.08,4,5
250,141,141,9,Wed,Resident Worker,HH,34.63,0,1
256,75,208,9,Wed,Home Worker,OH,15.54,0,1
265,188,218,9,Wed,Home Worker,OH,39.36,0,1
301,126,186,9,Wed,Home Worker,OO,41.64,0,1
302,186,207,9,Wed,Home Worker,OH,41.64,0,1
325,128,171,9,Wed,Home Worker,HH,47.61,0,1
344,229,197,9,Wed,Resident Worker,WH,21.36,3,4
350,66,82,9,Wed,Resident Worker,OH,48.14,4,5
355,18,18,9,Wed,Home Worker,HH,27.74,0,1
359,112,129,9,Wed,Home Worker,OO,35.92,0,1
366,64,27,9,Wed,Resident Worker,OH,30.52,0,1
400,148,190,9,Wed,Resident Worker,OH,48.81,3,4
442,110,148,9,Wed,Home Worker,OH,34.3,0,1
445,199,106,9,Wed,Home Worker,OH,30.79,0,1
503,69,69,9,Wed,Resident Worker,WW,16.05,0,1
544,89,67,9,Wed,Home Worker,OH,37.27,0,1
584,205,208,9,Wed,Home Worker,OH,36.69,0,1
599,64,2,9,Wed,Home Worker,OH,34.3,0,1
651,221,163,9,Wed,Resident Worker,HH,44.93,0,1
775,206,117,9,Wed,Home Worker,OO,65.7,0,1
777,79,149,9,Wed,Home Worker,OH,39.72,0,1
793,217,219,9,Wed,Resident Worker,HO,36.99,0,1
794,219,12,9,Wed,Resident Worker,OH,36.99,1,2
796,150,147,9,Wed,Resident Worker,OH,31.85,0,1
821,50,71,9,Wed,Resident Worker,OH,30.99,2,3
828,110,3,9,Wed,Home Worker,OH,37.74,0,1
858,69,159,9,Wed,Home Worker,OH,70.15,0,1
871,133,71,9,Wed,Resident Worker,OH,18.36,0,1
946,187,148,9,Wed,Home Worker,OH,28.35,0,1
987,130,59,9,Wed,Resident Worker,OH,40.94,3,4
1002,213,215,9,Wed,Resident Worker,OH,22.72,4,5
1007,45,53,9,Wed,Resident Worker,HH,47.75,0,1
1012,28,138,9,Wed,Home Worker,OH,60.77,1,2
1021,2,30,9,Wed,Resident Worker,OH,25.5,0,1
1043,127,185,9,Wed,Home Worker,OH,51.41,4,5
1056,48,48,9,Wed,Home Worker,HH,29.15,0,1
1062,124,111,9,Wed,Home Worker,OH,38.74,1,2
1086,209,209,9,Wed,Resident Worker,OO,15.39,0,1
1137,45,75,9,Wed,Home Worker,OH,31.75,0,1
1179,82,184,9,Wed,Long Term Visitor,OO,42.93,0,1
1209,159,105,9,Wed,Resident Worker,WH,58.39,1,2
1267,217,217,9,Wed,Home Worker,HH,32.65,0,1
1270,126,137,9,Wed,Home Worker,OH,45.28,0,1
1289,218,214,9,Wed,Home Worker,OH,44.38,2,3
1330,20,19,9,Wed,Home Worker,HH,41.13,0,1
1334,82,47,9,Wed,Resident Worker,WH,64.35,0,1
1342,43,75,9,Wed,Resident Worker,OH,41.78,1,2
1364,181,206,9,Wed,Home Worker,OH,33.42,0,1
1390,128,88,9,Wed,Resident Worker,OO,75.27,0,1
1434,180,193,9,Wed,Home Worker,OH,16.0,1,2
1435,176,229,9,Wed,Resident Worker,OH,37.78,2,3
1483,197,177,9,Wed,Resident Worker,WH,42.74,0,1
1487,100,154,9,Wed,Home Worker,OH,39.34,4,5
1499,133,149,9,Wed,Resident Worker,WH,34.34,0,1
1506,145,183,9,Wed,Home Worker,OH,33.33,0,1
1556,221,210,9,Wed,Home Worker,OH,41.61,0,1
