Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time
30,4002,4002,15,Tue,Long Term Visitor,OO,211.74,0,1
34,4002,4002,15,Tue,Short Term Visitor,OH,104.87,3,4
164,4002,4002,15,Tue,Short Term Visitor,HH,825.36,0,1
180,4002,4002,15,Tue,Short Term Visitor,OH,270.53,0,1
267,4002,4002,15,Tue,Short Term Visitor,WH,286.57,0,1
309,4002,4002,15,Tue,Short Term Visitor,WH,89.15,1,2
584,4002,4002,15,Tue,Short Term Visitor,WH,58.14,2,3
817,4002,4002,15,Tue,Short Term Visitor,OH,266.06,1,2
860,4002,4002,15,Tue,Short Term Visitor,WH,69.97,3,4
933,4002,4002,15,Tue,Inbound Commuter,WH,33.12,2,3
1260,4002,4002,15,Tue,Short Term Visitor,OH,19.84,2,3
1261,4002,4002,15,Tue,Inbound Commuter,HH,42.57,0,1
1278,4002,4002,15,Tue,Short Term Visitor,HW,20.79,0,1
1327,4002,4002,15,Tue,Short Term Visitor,OH,166.99,4,5
1425,4002,4002,15,Tue,Short Term Visitor,OO,32.5,0,1
1496,4002,4002,15,Tue,Short Term Visitor,WO,52.82,0,1
2076,4002,4002,15,Tue,Short Term Visitor,HO,2370.09,17,18
2077,4002,4002,15,Tue,Short Term Visitor,OH,1308.91,22,23
2116,4002,4002,15,Tue,Short Term Visitor,HH,6026.87,8,9
2329,4002,4002,15,Tue,Short Term Visitor,HO,4952.09,8,9
2330,4002,4002,15,Tue,Short Term Visitor,OH,2135.2,12,13
2335,4002,4002,15,Tue,Long Term Visitor,OO,10859.8,9,10
2336,4002,4002,15,Tue,Long Term Visitor,OO,11277.13,10,11
2365,4002,4002,15,Tue,Long Term Visitor,OO,8078.47,8,9
2366,4002,4002,15,Tue,Long Term Visitor,OO,9175.5,11,12
2367,4002,4002,15,Tue,Long Term Visitor,OO,9138.46,12,13
2414,4002,4002,15,Tue,Short Term Visitor,OH,3838.18,19,20
2544,4002,4002,15,Tue,Short Term Visitor,HO,2490.78,11,12
2545,4002,4002,15,Tue,Short Term Visitor,OH,3724.24,17,18
2546,4002,4002,15,Tue,Short Term Visitor,HO,1716.77,18,19
2547,4002,4002,15,Tue,Short Term Visitor,OH,4013.15,20,21
2606,4002,4002,15,Tue,Short Term Visitor,HH,4565.42,19,20
2620,4002,4002,15,Tue,Long Term Visitor,OW,30.04,13,14
2621,4002,4002,15,Tue,Long Term Visitor,WO,30.04,15,16
2622,4002,4002,15,Tue,Long Term Visitor,OO,4934.59,19,20
2655,4002,4002,15,Tue,Short Term Visitor,HH,5698.18,9,10
2656,4002,4002,15,Tue,Short Term Visitor,HH,5551.44,10,11
2657,4002,4002,15,Tue,Short Term Visitor,HH,4640.5,11,12
2658,4002,4002,15,Tue,Short Term Visitor,HH,4644.54,12,13
2659,4002,4002,15,Tue,Short Term Visitor,HH,4417.37,13,14
2660,4002,4002,15,Tue,Short Term Visitor,HH,5477.48,14,15
2661,4002,4002,15,Tue,Short Term Visitor,HH,5291.62,15,16
2702,4002,4002,15,Tue,Long Term Visitor,OO,8238.42,16,17
2712,4002,4002,15,Tue,Short Term Visitor,HO,4428.92,7,8
2713,4002,4002,15,Tue,Short Term Visitor,OH,362.06,8,9
2726,4002,4002,15,Tue,Short Term Visitor,HO,3111.59,6,7
2727,4002,4002,15,Tue,Short Term Visitor,OH,3397.24,16,17
2817,4002,4002,15,Tue,Short Term Visitor,HH,5267.15,18,19
2864,4002,4002,15,Tue,Short Term Visitor,OO,6580.7,11,12
2865,4002,4002,15,Tue,Short Term Visitor,OO,5486.12,15,16
2886,4002,4002,15,Tue,Short Term Visitor,OO,935.74,5,6
2887,4002,4002,15,Tue,Short Term Visitor,OO,5275.15,12,13
2907,4002,4002,15,Tue,Short Term Visitor,OO,4319.51,8,9
2908,4002,4002,15,Tue,Short Term Visitor,OO,5730.6,16,17
2989,4002,4002,15,Tue,Long Term Visitor,OO,8719.83,13,14
3043,4002,4002,15,Tue,Short Term Visitor,OO,6074.22,13,14
